Customer Code,Customer Name,Customer Group,Profit Center,Document No.,Document Type,Invoice Date,Due Date,Reference No.,Reference Date,Balanace Due,Due Days,Doubtful Debt,Not Due,Billing Type,Sales Group,Sales Organization,Division,Billing Document,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Above 180 Days,Legal,Written Off
0010008532,RADHIKA DRUGS,Et,0000001301,0090004037,RV,30-11-2022,30-11-2022,DI2211001101,30-11-2022,"11,376.00",475,"11,376.00",0.00,ZDOM,G09,1000,01,0090010291,0.00,0.00,0.00,0.00,0.00,0.00,"11,376.00",,0.00
0010008357,BHARAT PHARMA,Et,0000001301,0090004041,RV,30-11-2022,30-11-2022,DI2211001105,30-11-2022,"1,20,425.00",475,"1,20,425.00",0.00,ZDOM,G09,1000,01,0090010296,0.00,0.00,0.00,0.00,0.00,0.00,"1,20,425.00",,0.00
0010008453,J.P. DRUG AGENCY,Et,0000001301,0090004049,RV,30-11-2022,30-11-2022,DI2211001111,30-11-2022,"60,663.00",475,"60,663.00",0.00,ZDOM,G09,1000,01,0090010304,0.00,0.00,0.00,0.00,0.00,0.00,"60,663.00",,0.00
0010007744,G.S.B. PHARMA,Et,0000001301,0090004051,RV,30-11-2022,30-11-2022,DI2211001113,30-11-2022,"25,866.00",475,"25,866.00",0.00,ZDOM,G09,1000,01,0090010306,0.00,0.00,0.00,0.00,0.00,0.00,"25,866.00",,0.00
0010008633,DEVI MEDICAL AGENCY,Et,0000001301,0090004056,RV,01-12-2022,01-12-2022,DI2211001118,01-12-2022,"80,022.00",474,"80,022.00",0.00,ZDOM,G09,1000,01,0090010312,0.00,0.00,0.00,0.00,0.00,0.00,"80,022.00",,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090004065,RV,02-12-2022,02-12-2022,DI2210300631,02-12-2022,"2,12,034.00",473,"2,12,034.00",0.00,ZDOM,G09,1000,01,0090010346,0.00,0.00,0.00,0.00,0.00,0.00,"2,12,034.00",,0.00
0010007829,MAHADEV MEDICAL AGENCIES,CC,0000001200,0090004067,RV,02-12-2022,02-12-2022,CN2210300093,02-12-2022,"-1,31,908.00",473,"-1,31,908.00",0.00,ZRCN,G08,1000,01,0090010354,0.00,0.00,0.00,0.00,0.00,0.00,"-1,31,908.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004083,RV,06-12-2022,06-12-2022,CN2210300094,06-12-2022,"-28,757.00",469,"-28,757.00",0.00,ZRCN,G08,1000,01,0090010403,0.00,0.00,0.00,0.00,0.00,0.00,"-28,757.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004084,RV,06-12-2022,06-12-2022,CN2210300095,06-12-2022,"-2,99,853.00",469,"-2,99,853.00",0.00,ZRCN,G08,1000,01,0090010404,0.00,0.00,0.00,0.00,0.00,0.00,"-2,99,853.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004085,RV,06-12-2022,06-12-2022,CN2210300096,06-12-2022,"-1,20,397.00",469,"-1,20,397.00",0.00,ZRCN,G08,1000,01,0090010405,0.00,0.00,0.00,0.00,0.00,0.00,"-1,20,397.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004086,RV,06-12-2022,06-12-2022,CN2210300097,06-12-2022,"-22,529.00",469,"-22,529.00",0.00,ZRCN,G08,1000,01,0090010406,0.00,0.00,0.00,0.00,0.00,0.00,"-22,529.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004087,RV,06-12-2022,06-12-2022,CN2210300098,06-12-2022,"-5,87,703.00",469,"-5,87,703.00",0.00,ZRCN,G08,1000,01,0090010407,0.00,0.00,0.00,0.00,0.00,0.00,"-5,87,703.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004088,RV,06-12-2022,06-12-2022,CN2210300099,06-12-2022,"-1,02,284.00",469,"-1,02,284.00",0.00,ZRCN,G08,1000,01,0090010408,0.00,0.00,0.00,0.00,0.00,0.00,"-1,02,284.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004089,RV,06-12-2022,06-12-2022,CN2210300100,06-12-2022,"-1,14,092.00",469,"-1,14,092.00",0.00,ZRCN,G08,1000,01,0090010409,0.00,0.00,0.00,0.00,0.00,0.00,"-1,14,092.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004090,RV,06-12-2022,06-12-2022,CN2210300101,06-12-2022,"-2,01,600.00",469,"-2,01,600.00",0.00,ZRCN,G08,1000,01,0090010410,0.00,0.00,0.00,0.00,0.00,0.00,"-2,01,600.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0090004092,RV,06-12-2022,06-12-2022,CN2210300103,06-12-2022,"-12,89,046.00",469,"-12,89,046.00",0.00,ZRCN,G08,1000,01,0090010412,0.00,0.00,0.00,0.00,0.00,0.00,"-12,89,046.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0090004093,RV,06-12-2022,06-12-2022,CN2210300104,06-12-2022,"-21,280.00",469,"-21,280.00",0.00,ZRCN,G08,1000,01,0090010413,0.00,0.00,0.00,0.00,0.00,0.00,"-21,280.00",,0.00
0010008365,MAA DRUG AGENCY,Et,0000001301,0090004095,RV,06-12-2022,06-12-2022,DI2211001127,06-12-2022,"24,624.00",469,"24,624.00",0.00,ZDOM,G09,1000,01,0090010416,0.00,0.00,0.00,0.00,0.00,0.00,"24,624.00",,0.00
0010008597,SINGH MEDICAL STORE,CC,0000001302,0090004114,RV,07-12-2022,07-12-2022,DI2210900445,07-12-2022,"65,744.00",468,"65,744.00",0.00,ZDOM,G08,1000,01,0090010455,0.00,0.00,0.00,0.00,0.00,0.00,"65,744.00",,0.00
0010008619,ASIAN DRUGS & DRUGS,Et,0000001301,0090004123,RV,08-12-2022,08-12-2022,DI2211001130,08-12-2022,"7,560.00",467,"7,560.00",0.00,ZDOM,G09,1000,01,0090010464,0.00,0.00,0.00,0.00,0.00,0.00,"7,560.00",,0.00
0010006244,CHANDA MEDICAL AGENCY,CC,0000001200,0090004157,RV,12-12-2022,12-12-2022,CN2210300107,12-12-2022,"-16,800.00",463,"-16,800.00",0.00,ZRCN,G08,1000,01,0090010533,0.00,0.00,0.00,0.00,0.00,0.00,"-16,800.00",,0.00
0010007825,MAA AMBEY SURGICAL,CC,0000001301,0090004160,RV,12-12-2022,12-12-2022,CN2212000063,12-12-2022,"-64,916.00",463,"-64,916.00",0.00,ZRCN,G08,1000,01,0090010536,0.00,0.00,0.00,0.00,0.00,0.00,"-64,916.00",,0.00
0010007825,MAA AMBEY SURGICAL,CC,0000001301,0090004161,RV,12-12-2022,12-12-2022,CN2212000064,12-12-2022,"-3,139.00",463,"-3,139.00",0.00,ZRCN,G08,1000,01,0090010537,0.00,0.00,0.00,0.00,0.00,0.00,"-3,139.00",,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090004165,RV,12-12-2022,12-12-2022,DI2210300642,12-12-2022,"11,03,609.00",463,"11,03,609.00",0.00,ZDOM,G08,1000,01,0090010546,0.00,0.00,0.00,0.00,0.00,0.00,"11,03,609.00",,0.00
0010008595,M/S SHAIL RAJ MEDICAL AGENCY,CC,0000001302,0090004177,RV,13-12-2022,13-12-2022,DI2210900448,13-12-2022,"70,000.00",462,"70,000.00",0.00,ZDOM,G08,1000,01,0090010571,0.00,0.00,0.00,0.00,0.00,0.00,"70,000.00",,0.00
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0090004186,RV,15-12-2022,15-12-2022,DI2210300647,15-12-2022,"1,27,260.00",460,"1,27,260.00",0.00,ZDOM,G08,1000,01,0090010583,0.00,0.00,0.00,0.00,0.00,0.00,"1,27,260.00",,0.00
0010006252,CHANDRA PHARMA,Et,0000001301,0090004209,RV,12-12-2022,12-12-2022,CN2212000069,12-12-2022,"-38,513.00",463,"-38,513.00",0.00,ZRCN,G09,1000,01,0090010612,0.00,0.00,0.00,0.00,0.00,0.00,"-38,513.00",,0.00
0010002101,SETHI PHARMA PRIVATE LIMITED,Et,0000001301,0090004210,RV,12-12-2022,12-12-2022,CN2212000070,12-12-2022,"-50,324.00",463,"-50,324.00",0.00,ZRCN,G09,1000,01,0090010613,0.00,0.00,0.00,0.00,0.00,0.00,"-50,324.00",,0.00
0010002101,SETHI PHARMA PRIVATE LIMITED,Et,0000001301,0090004211,RV,15-12-2022,15-12-2022,CN2212000071,15-12-2022,"-8,379.00",460,"-8,379.00",0.00,ZRCN,G09,1000,01,0090010614,0.00,0.00,0.00,0.00,0.00,0.00,"-8,379.00",,0.00
0010008587,PHARMA HOUSSE,Et,0000001301,0090004213,RV,15-12-2022,15-12-2022,CN2212000073,15-12-2022,"-66,228.00",460,"-66,228.00",0.00,ZRCN,G09,1000,01,0090010616,0.00,0.00,0.00,0.00,0.00,0.00,"-66,228.00",,0.00
0010008352,AMIT MEDICAL AGENCY,,0000001301,0090004217,RV,15-12-2022,15-12-2022,CN2212000077,15-12-2022,"-55,633.00",460,"-55,633.00",0.00,ZRCN,G09,1000,01,0090010620,0.00,0.00,0.00,0.00,0.00,0.00,"-55,633.00",,0.00
0010008352,AMIT MEDICAL AGENCY,01,0000001301,0090004218,RV,15-12-2022,15-12-2022,CN2212000078,15-12-2022,"-4,709.00",460,"-4,709.00",0.00,ZRCN,G09,1000,01,0090010621,0.00,0.00,0.00,0.00,0.00,0.00,"-4,709.00",,0.00
0010008295,GEETA ENTERPRISES,Et,0000001301,0090004219,RV,15-12-2022,15-12-2022,CN2212000079,15-12-2022,"-1,21,833.00",460,"-1,21,833.00",0.00,ZRCN,G09,1000,01,0090010622,0.00,0.00,0.00,0.00,0.00,0.00,"-1,21,833.00",,0.00
0010008295,GEETA ENTERPRISES,Et,0000001301,0090004220,RV,15-12-2022,15-12-2022,CN2212000080,15-12-2022,"-13,591.00",460,"-13,591.00",0.00,ZRCN,G09,1000,01,0090010623,0.00,0.00,0.00,0.00,0.00,0.00,"-13,591.00",,0.00
0010008295,GEETA ENTERPRISES,Et,0000001301,0090004221,RV,15-12-2022,15-12-2022,CN2212000081,15-12-2022,"-4,948.00",460,"-4,948.00",0.00,ZRCN,G09,1000,01,0090010624,0.00,0.00,0.00,0.00,0.00,0.00,"-4,948.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004228,RV,16-12-2022,16-12-2022,DI2211100166,16-12-2022,"7,08,967.00",459,"7,08,967.00",0.00,IV,,1000,01,0090010637,0.00,0.00,0.00,0.00,0.00,0.00,"7,08,967.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004229,RV,16-12-2022,16-12-2022,DI2211100167,16-12-2022,"91,078.00",459,"91,078.00",0.00,IV,,1000,01,0090010638,0.00,0.00,0.00,0.00,0.00,0.00,"91,078.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004238,RV,16-12-2022,16-12-2022,DI2211100168,16-12-2022,"2,89,380.00",459,"2,89,380.00",0.00,IV,,1000,01,0090010654,0.00,0.00,0.00,0.00,0.00,0.00,"2,89,380.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004240,RV,16-12-2022,16-12-2022,DI2211100169,16-12-2022,"1,45,313.00",459,"1,45,313.00",0.00,IV,,1000,01,0090010658,0.00,0.00,0.00,0.00,0.00,0.00,"1,45,313.00",,0.00
0010007264,ASHISH MEDICAL STORE,Et,0000001302,0090004242,RV,16-12-2022,16-12-2022,DI2210900452,16-12-2022,"26,756.00",459,"26,756.00",0.00,ZDOM,G09,1000,01,0090010669,0.00,0.00,0.00,0.00,0.00,0.00,"26,756.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0090004269,RV,19-12-2022,19-12-2022,DN2210300018,19-12-2022,"11,59,005.00",456,"11,59,005.00",0.00,ZDNI,G08,1000,01,0090010719,0.00,0.00,0.00,0.00,0.00,0.00,"11,59,005.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004270,RV,19-12-2022,19-12-2022,CN2210300115,19-12-2022,"-11,59,005.00",456,"-11,59,005.00",0.00,ZRCN,G08,1000,01,0090010720,0.00,0.00,0.00,0.00,0.00,0.00,"-11,59,005.00",,0.00
0010008477,MEDPRO AGENCIES,CC,0000001200,0090004295,RV,20-12-2022,20-12-2022,CN2210300118,20-12-2022,"-1,06,288.00",455,"-1,06,288.00",0.00,ZRCN,G08,1000,01,0090010759,0.00,0.00,0.00,0.00,0.00,0.00,"-1,06,288.00",,0.00
0010007240,ARUN MEDICAL AGENCIES,Et,0000001302,0090004308,RV,20-12-2022,20-12-2022,DI2210900457,20-12-2022,"16,934.00",455,"16,934.00",0.00,ZDOM,G09,1000,01,0090010780,0.00,0.00,0.00,0.00,0.00,0.00,"16,934.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004367,RV,23-12-2022,23-12-2022,DI2211100173,23-12-2022,"1,15,721.00",452,"1,15,721.00",0.00,IV,,1000,01,0090010896,0.00,0.00,0.00,0.00,0.00,0.00,"1,15,721.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004369,RV,23-12-2022,23-12-2022,DI2211100175,23-12-2022,"1,46,026.00",452,"1,46,026.00",0.00,IV,,1000,01,0090010898,0.00,0.00,0.00,0.00,0.00,0.00,"1,46,026.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004370,RV,23-12-2022,23-12-2022,DI2211100176,23-12-2022,"1,47,628.00",452,"1,47,628.00",0.00,IV,,1000,01,0090010899,0.00,0.00,0.00,0.00,0.00,0.00,"1,47,628.00",,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090004385,RV,26-12-2022,26-12-2022,DI2210300664,26-12-2022,"47,152.00",449,"47,152.00",0.00,ZDOM,G08,1000,01,0090010941,0.00,0.00,0.00,0.00,0.00,0.00,"47,152.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0090004401,RV,27-12-2022,27-12-2022,DI2210300667,27-12-2022,"2,68,352.00",448,"2,68,352.00",0.00,ZDOM,G08,1000,01,0090010977,0.00,0.00,0.00,0.00,0.00,0.00,"2,68,352.00",,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090004402,RV,27-12-2022,27-12-2022,DI2210300668,27-12-2022,"2,54,503.00",448,"2,54,503.00",0.00,ZDOM,G08,1000,01,0090010978,0.00,0.00,0.00,0.00,0.00,0.00,"2,54,503.00",,0.00
0010008354,BADAL MEDICAL AGENCY,Et,0000001301,0090004427,RV,28-12-2022,28-12-2022,DI2211001161,28-12-2022,"86,551.00",447,"86,551.00",0.00,ZDOM,G09,1000,01,0090011038,0.00,0.00,0.00,0.00,0.00,0.00,"86,551.00",,0.00
0010008389,ANAND ENTERPRISES,Et,0000001301,0090004429,RV,28-12-2022,28-12-2022,DI2211001163,28-12-2022,"66,526.00",447,"66,526.00",0.00,ZDOM,G09,1000,01,0090011040,0.00,0.00,0.00,0.00,0.00,0.00,"66,526.00",,0.00
0010001905,SIDDARTH SURGICAL,CC,0000001301,0090004444,RV,29-12-2022,29-12-2022,DI2211001166,29-12-2022,"88,847.00",446,"88,847.00",0.00,ZDOM,G08,1000,01,0090011083,0.00,0.00,0.00,0.00,0.00,0.00,"88,847.00",,0.00
0010001905,SIDDARTH SURGICAL,CC,0000001301,0090004445,RV,29-12-2022,29-12-2022,DI2211001167,29-12-2022,"4,592.00",446,"4,592.00",0.00,ZDOM,G08,1000,01,0090011085,0.00,0.00,0.00,0.00,0.00,0.00,"4,592.00",,0.00
0010008470,J S DISTRIBUTORS,Et,0000001302,0090004479,RV,29-12-2022,29-12-2022,DI2210900478,29-12-2022,"23,897.00",446,"23,897.00",0.00,ZDOM,G09,1000,01,0090011144,0.00,0.00,0.00,0.00,0.00,0.00,"23,897.00",,0.00
0010000555,THAKUR JEE DRUGS DISTRIBUTORS,Et,0000001301,0090004486,RV,30-12-2022,30-12-2022,DI2211001178,30-12-2022,"24,102.00",445,"24,102.00",0.00,ZDOM,G09,1000,01,0090011154,0.00,0.00,0.00,0.00,0.00,0.00,"24,102.00",,0.00
0010008633,DEVI MEDICAL AGENCY,Et,0000001301,0090004490,RV,30-12-2022,30-12-2022,DI2211001181,30-12-2022,"79,856.00",445,"79,856.00",0.00,ZDOM,G09,1000,01,0090011159,0.00,0.00,0.00,0.00,0.00,0.00,"79,856.00",,0.00
0010008694,LIFE DRUG AGENCY,CC,0000001302,0090004496,RV,30-12-2022,30-12-2022,DI2210900480,30-12-2022,"25,092.00",445,"25,092.00",0.00,ZDOM,G09,1000,01,0090011174,0.00,0.00,0.00,0.00,0.00,0.00,"25,092.00",,0.00
0010008583,NAVYOG HEALTH CARE,Et,0000001302,0090004500,RV,30-12-2022,30-12-2022,DI2210900481,30-12-2022,"84,752.00",445,"84,752.00",0.00,ZDOM,G09,1000,01,0090011180,0.00,0.00,0.00,0.00,0.00,0.00,"84,752.00",,0.00
0010002206,SHEOSONS INDIA,CC,0000001200,0090004504,RV,30-12-2022,30-12-2022,DI2210300675,30-12-2022,"3,91,985.00",445,"3,91,985.00",0.00,ZDOM,G08,1000,01,0090011186,0.00,0.00,0.00,0.00,0.00,0.00,"3,91,985.00",,0.00
0010008374,RAHI MEDICAL AGENCY,01,0000001301,0090004506,RV,30-12-2022,30-12-2022,DI2211001187,30-12-2022,"37,582.00",445,"37,582.00",0.00,ZDOM,G09,1000,01,0090011189,0.00,0.00,0.00,0.00,0.00,0.00,"37,582.00",,0.00
0010007240,ARUN MEDICAL AGENCIES,Et,0000001302,0090004518,RV,30-12-2022,30-12-2022,DI2210900488,30-12-2022,"26,190.00",445,"26,190.00",0.00,ZDOM,G09,1000,01,0090011208,0.00,0.00,0.00,0.00,0.00,0.00,"26,190.00",,0.00
0010008348,A.K.PHARMA,01,0000001302,0090004519,RV,30-12-2022,30-12-2022,DI2210900489,30-12-2022,"18,144.00",445,"18,144.00",0.00,ZDOM,G09,1000,01,0090011209,0.00,0.00,0.00,0.00,0.00,0.00,"18,144.00",,0.00
0010008619,ASIAN DRUGS & DRUGS,Et,0000001301,0090004533,RV,30-12-2022,30-12-2022,DI2211001195,30-12-2022,"60,948.00",445,"60,948.00",0.00,ZDOM,G09,1000,01,0090011227,0.00,0.00,0.00,0.00,0.00,0.00,"60,948.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004543,RV,30-12-2022,30-12-2022,DI2211100179,30-12-2022,"66,415.00",445,"66,415.00",0.00,IV,,1000,01,0090011250,0.00,0.00,0.00,0.00,0.00,0.00,"66,415.00",,0.00
0010008453,J.P. DRUG AGENCY,Et,0000001301,0090004546,RV,30-12-2022,30-12-2022,DI2211001198,30-12-2022,"72,871.00",445,"72,871.00",0.00,ZDOM,G09,1000,01,0090011253,0.00,0.00,0.00,0.00,0.00,0.00,"72,871.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004549,RV,30-12-2022,30-12-2022,DI2211100180,30-12-2022,"8,39,562.00",445,"8,39,562.00",0.00,IV,,1000,01,0090011257,0.00,0.00,0.00,0.00,0.00,0.00,"8,39,562.00",,0.00
0010008461,PARWATI DRUG HOUSE,Et,0000001301,0090004550,RV,30-12-2022,30-12-2022,DI2211001199,30-12-2022,"43,710.00",445,"43,710.00",0.00,ZDOM,G09,1000,01,0090011260,0.00,0.00,0.00,0.00,0.00,0.00,"43,710.00",,0.00
0010006851,BIHAR DRUG,CC,0000001301,0090004552,RV,30-12-2022,30-12-2022,DI2211001200,30-12-2022,"12,096.00",445,"12,096.00",0.00,ZDOM,G08,1000,01,0090011262,0.00,0.00,0.00,0.00,0.00,0.00,"12,096.00",,0.00
0010006168,GSA PHARMA AND SURGICAL CENTER,CC,0000001302,0090004555,RV,30-12-2022,30-12-2022,DI2210900500,30-12-2022,"60,973.00",445,"60,973.00",0.00,ZDOM,G08,1000,01,0090011265,0.00,0.00,0.00,0.00,0.00,0.00,"60,973.00",,0.00
0010008597,SINGH MEDICAL STORE,CC,0000001302,0090004557,RV,30-12-2022,30-12-2022,DI2210900501,30-12-2022,"23,265.00",445,"23,265.00",0.00,ZDOM,G08,1000,01,0090011267,0.00,0.00,0.00,0.00,0.00,0.00,"23,265.00",,0.00
0010008633,DEVI MEDICAL AGENCY,Et,0000001301,0090004558,RV,30-12-2022,30-12-2022,DI2211001203,30-12-2022,"9,072.00",445,"9,072.00",0.00,ZDOM,G09,1000,01,0090011268,0.00,0.00,0.00,0.00,0.00,0.00,"9,072.00",,0.00
0010008294,ASHISH MEDICAL,CC,0000001301,0090004560,RV,30-12-2022,30-12-2022,DI2211001204,30-12-2022,"48,347.00",445,"48,347.00",0.00,ZDOM,G09,1000,01,0090011270,0.00,0.00,0.00,0.00,0.00,0.00,"48,347.00",,0.00
0010008481,RAJ PHARMACEUTICAL AGENCY,Et,0000001301,0090004561,RV,30-12-2022,30-12-2022,DI2211001205,30-12-2022,"40,140.00",445,"40,140.00",0.00,ZDOM,G09,1000,01,0090011271,0.00,0.00,0.00,0.00,0.00,0.00,"40,140.00",,0.00
0010008620,AYUSH MEDICAL AGENCY,Et,0000001301,0090004564,RV,30-12-2022,30-12-2022,DI2211001208,30-12-2022,"1,14,218.00",445,"1,14,218.00",0.00,ZDOM,G09,1000,01,0090011274,0.00,0.00,0.00,0.00,0.00,0.00,"1,14,218.00",,0.00
0010007264,ASHISH MEDICAL STORE,Et,0000001302,0090004567,RV,31-12-2022,31-12-2022,DI2210900503,31-12-2022,"80,784.00",444,"80,784.00",0.00,ZDOM,G09,1000,01,0090011286,0.00,0.00,0.00,0.00,0.00,0.00,"80,784.00",,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090004572,RV,31-12-2022,31-12-2022,DI2210300681,31-12-2022,"4,03,200.00",444,"4,03,200.00",0.00,ZDOM,G08,1000,01,0090011293,0.00,0.00,0.00,0.00,0.00,0.00,"4,03,200.00",,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090004573,RV,31-12-2022,31-12-2022,DI2210300682,31-12-2022,"1,44,060.00",444,"1,44,060.00",0.00,ZDOM,G08,1000,01,0090011294,0.00,0.00,0.00,0.00,0.00,0.00,"1,44,060.00",,0.00
0010006566,EKRAM SURGICAL AGENCY,CC,0000001301,0090004577,RV,31-12-2022,31-12-2022,DI2211001213,31-12-2022,"32,928.00",444,"32,928.00",0.00,ZDOM,G08,1000,01,0090011299,0.00,0.00,0.00,0.00,0.00,0.00,"32,928.00",,0.00
0010007253,ASHA AGENCIES,CC,0000001301,0090004580,RV,31-12-2022,31-12-2022,DI2211001216,31-12-2022,"49,392.00",444,"49,392.00",0.00,ZDOM,G08,1000,01,0090011303,0.00,0.00,0.00,0.00,0.00,0.00,"49,392.00",,0.00
0010001068,SSC PHARMA INC,CC,0000001200,0090004588,RV,31-12-2022,31-12-2022,DI2210300684,31-12-2022,"5,83,537.00",444,"5,83,537.00",0.00,ZDOM,G08,1000,01,0090011320,0.00,0.00,0.00,0.00,0.00,0.00,"5,83,537.00",,0.00
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0090004593,RV,31-12-2022,31-12-2022,DI2210300685,31-12-2022,"1,55,736.00",444,"1,55,736.00",0.00,ZDOM,G08,1000,01,0090011326,0.00,0.00,0.00,0.00,0.00,0.00,"1,55,736.00",,0.00
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0090004595,RV,31-12-2022,31-12-2022,DI2210300686,31-12-2022,"41,160.00",444,"41,160.00",0.00,ZDOM,G08,1000,01,0090011328,0.00,0.00,0.00,0.00,0.00,0.00,"41,160.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0090004598,RV,31-12-2022,31-12-2022,DI2210300687,31-12-2022,"1,70,352.00",444,"1,70,352.00",0.00,ZDOM,G08,1000,01,0090011332,0.00,0.00,0.00,0.00,0.00,0.00,"1,70,352.00",,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090004604,RV,31-12-2022,31-12-2022,DI2210300689,31-12-2022,"22,050.00",444,"22,050.00",0.00,ZDOM,G08,1000,01,0090011343,0.00,0.00,0.00,0.00,0.00,0.00,"22,050.00",,0.00
0010008649,MEDHOPE WELLNESS SERVICES PVT LTD,CC,0000001302,0090004605,RV,31-12-2022,31-12-2022,DI2210900505,31-12-2022,"1,87,250.00",444,"1,87,250.00",0.00,ZDOM,G08,1000,01,0090011344,0.00,0.00,0.00,0.00,0.00,0.00,"1,87,250.00",,0.00
0010008653,MITANSH SURGICAL,CC,0000001200,0090004608,RV,31-12-2022,31-12-2022,DI2210300690,31-12-2022,"86,448.00",444,"86,448.00",0.00,ZDOM,G08,1000,01,0090011350,0.00,0.00,0.00,0.00,0.00,0.00,"86,448.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004609,RV,31-12-2022,31-12-2022,DI2211100184,31-12-2022,"12,13,632.00",444,"12,13,632.00",0.00,IV,,1000,01,0090011351,0.00,0.00,0.00,0.00,0.00,0.00,"12,13,632.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004610,RV,31-12-2022,31-12-2022,DI2211100185,31-12-2022,"82,880.00",444,"82,880.00",0.00,IV,,1000,01,0090011353,0.00,0.00,0.00,0.00,0.00,0.00,"82,880.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090004611,RV,31-12-2022,31-12-2022,DI2211100186,31-12-2022,"1,46,026.00",444,"1,46,026.00",0.00,IV,,1000,01,0090011354,0.00,0.00,0.00,0.00,0.00,0.00,"1,46,026.00",,0.00
0010008532,RADHIKA DRUGS,Et,0000001301,0090004617,RV,31-12-2022,31-12-2022,DI2211001235,31-12-2022,"1,43,496.00",444,"1,43,496.00",0.00,ZDOM,G09,1000,01,0090011366,0.00,0.00,0.00,0.00,0.00,0.00,"1,43,496.00",,0.00
0010006168,GSA PHARMA AND SURGICAL CENTER,CC,0000001200,0090004621,RV,31-12-2022,31-12-2022,DI2210300696,31-12-2022,"29,400.00",444,"29,400.00",0.00,ZDOM,G08,1000,01,0090011373,0.00,0.00,0.00,0.00,0.00,0.00,"29,400.00",,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090004622,RV,31-12-2022,31-12-2022,DI2210300697,31-12-2022,"31,500.00",444,"31,500.00",0.00,ZDOM,G08,1000,01,0090011377,0.00,0.00,0.00,0.00,0.00,0.00,"31,500.00",,0.00
0010008705,SAVITRI PHARMA,CC,0000001302,0090004623,RV,31-12-2022,31-12-2022,DI2210900507,31-12-2022,"53,760.00",444,"53,760.00",0.00,ZDOM,G08,1000,01,0090011378,0.00,0.00,0.00,0.00,0.00,0.00,"53,760.00",,0.00
0010008597,SINGH MEDICAL STORE,CC,0000001302,0090004624,RV,31-12-2022,31-12-2022,DI2210900508,31-12-2022,"26,880.00",444,"26,880.00",0.00,ZDOM,G08,1000,01,0090011379,0.00,0.00,0.00,0.00,0.00,0.00,"26,880.00",,0.00
0010008461,PARWATI DRUG HOUSE,Et,0000001301,0090004643,RV,31-12-2022,31-12-2022,DI2211001241,31-12-2022,"11,520.00",444,"11,520.00",0.00,ZDOM,G09,1000,01,0090011412,0.00,0.00,0.00,0.00,0.00,0.00,"11,520.00",,0.00
