Invoice No.,Billing Type,Company Code,Plant,Plant Name,Head Office,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill to State Name,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Line Item No.,Item Code,Item Description,HSN Code,Batch Number,GL Account,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTR,Sale Rate,Sales Amount,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Division,Division Description,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO,Sales Empolyee,HQ Code,Hospital Name
0090034031,ZDOM,2000,2100,,,04-05-2024,DI2420200324,0090000378,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,JODHPUR,10005970,GANPATI ASSOCIATES,001,IV,51,1400002650,RL IP-RINGER LACTATE-1000ML,30045020,4IB08002,0030000001,EA,"2,400.000",Sales,29.04.2024,31.03.2027,1.00,"111,22",,35.00,"84,000.00",13.40,"11,256.00","72,744.00",0.00,0.00,"72,744.00",12.00,"8,729.28",0.00,0.00,0.00,0.00,"81,473.28",0.00,0.00,0.06,"81,473.34",5311/JODHPUR/RAJ,24-04-2024,HP932133,2425015123,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,4c7a3c1c7dd9178c048a7c8459e6f5e60f865ed8896c7f821b8642478e7730b1,132418205184340,381771681972,18546,11212,0.00,1000022506,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,11,1400000868,DNS INJECTION IP 500ML,30045020,4HA03010,0030000001,EA,"5,250.000",Sales,22.01.2024,31.12.2026,1.00,"42,80",,18.85,"98,962.50",2.00,"1,979.25","96,983.25",0.00,0.00,"96,983.25",12.00,"11,637.99",0.00,0.00,0.00,0.00,"1,08,621.24",0.00,0.00,0.11,"1,08,621.35",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,750,"10,688.000",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,"16,577.00",1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,21,1400002002,NS IP 0.9% W/V 500ML,30045020,4HA01002,0030000001,EA,"5,250.000",Sales,09.01.2024,31.12.2026,1.00,"39,04",,17.70,"92,925.00",2.00,"1,858.50","91,066.50",0.00,0.00,"91,066.50",12.00,"10,927.98",0.00,0.00,0.00,0.00,"1,01,994.48",0.00,0.00,0.10,"1,01,994.58",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,31,1400002656,RL IP-RINGER LACTATE-500ML,30045020,3HA08564,0030000001,EA,"5,375.000",Sales,30.12.2023,30.11.2026,1.00,"63,27",,20.33,"1,09,273.75",4.00,"4,370.95","1,04,902.80",0.00,0.00,"1,04,902.80",12.00,"12,588.34",0.00,0.00,0.00,0.00,"1,17,491.14",0.00,0.00,0.11,"1,17,491.25",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,41,1400000784,DEXTROSE INJECTION IP 10% W/V 500ML,30045020,3HB04038,0030000001,EA,500.000,Sales,22.12.2023,30.11.2026,1.00,"39,17",,22.20,"11,100.00",2.00,222.00,"10,878.00",0.00,0.00,"10,878.00",12.00,"1,305.36",0.00,0.00,0.00,0.00,"12,183.36",0.00,0.00,0.01,"12,183.37",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,61,1400000248,ASHLYTE-M-500ML,30045020,3HB10012,0030000001,EA,625.000,Sales,10.10.2023,30.09.2026,1.00,"214,00",,23.40,"14,625.00",4.00,585.00,"14,040.00",0.00,0.00,"14,040.00",12.00,"1,684.80",0.00,0.00,0.00,0.00,"15,724.80",0.00,0.00,0.02,"15,724.82",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,81,1400001998,NS IP 0.9% W/V 500ML EUROPORT,30045020,4HB01348,0030000001,EA,500.000,Sales,21.04.2024,31.03.2027,1.00,"98,48",,25.50,"12,750.00",12.00,"1,530.00","11,220.00",0.00,0.00,"11,220.00",12.00,"1,346.40",0.00,0.00,0.00,0.00,"12,566.40",0.00,0.00,0.01,"12,566.41",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,,,101,1400000641,CIPRONIR INF. (CIPROFLOXACIN IP) 100ML,30042033,A4059,0030000001,EA,500.000,Sales,13.04.2024,13.03.2027,1.00,"22,40",,12.00,"6,000.00",4.00,240.00,"5,760.00",0.00,0.00,"5,760.00",12.00,691.20,0.00,0.00,0.00,0.00,"6,451.20",0.00,0.00,0.01,"6,451.21",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,,,111,1400002373,PARANIR-PARACETAMOL INFUSION IP (100ML),30049099,A3352-A,0030000001,EA,"1,500.000",Sales,31.12.2023,30.11.2025,1.00,"610,00",,22.50,"33,750.00",4.00,"1,350.00","32,400.00",0.00,0.00,"32,400.00",12.00,"3,888.00",0.00,0.00,0.00,0.00,"36,288.00",0.00,0.00,0.04,"36,288.04",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,002,Generic,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,,,121,1400001466,LEVONIR INF. (LEVOFLOXACIN IP) 100ML FFS,30042034,A4030,0030000001,EA,"1,000.000",Sales,24.02.2024,24.01.2027,1.00,"265,50",,16.60,"16,600.00",4.00,664.00,"15,936.00",0.00,0.00,"15,936.00",12.00,"1,912.32",0.00,0.00,0.00,0.00,"17,848.32",0.00,0.00,0.02,"17,848.34",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,001,IV,131,1400002072,OFLONIR-OFLOXACIN INFUSION IP -100ML,30042034,3AA19001A,0030000001,EA,"1,500.000",Sales,30.10.2023,30.09.2026,1.00,"132,00",,12.25,"18,375.00",4.00,735.00,"17,640.00",0.00,0.00,"17,640.00",12.00,"2,116.80",0.00,0.00,0.00,0.00,"19,756.80",0.00,0.00,0.02,"19,756.82",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034032,ZDOM,2000,2100,,,04-05-2024,DI2420200325,0090000379,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,10002992,RASHI MEDICINE COMPANY,AIJPK5371P,05AIJPK5371P1ZQ,05,Uttarakhand,ROORKEE,ROORKEE,10002992,RASHI MEDICINE COMPANY,,,151,1400000263,ASHTOL-G-MANN. & GLYCERINE IV INF.-100ML,30045020,A3343-A,0030000001,EA,500.000,Sales,20.12.2023,20.11.2025,1.00,"242,00",,25.50,"12,750.00",4.00,510.00,"12,240.00",0.00,0.00,"12,240.00",12.00,"1,468.80",0.00,0.00,0.00,0.00,"13,708.80",0.00,0.00,0.01,"13,708.81",5349/ROORKEE/UK,30-04-2024,HP12G7886,2425015180,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,14a953dd4284f72f2825173d24b830f4e455785f9c88746382fcf88283d5a3fd,132418205365370,381771691773,18547,11213,0.00,1000022507,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,11,1400000868,DNS INJECTION IP 500ML,30045020,4HA03010,0030000001,EA,"3,750.000",Sales,22.01.2024,31.12.2026,1.00,"42,80",,18.85,"70,687.50",2.00,"1,413.75","69,273.75",0.00,0.00,"69,273.75",12.00,"8,312.85",0.00,0.00,0.00,0.00,"77,586.60",0.00,0.00,-0.01,"77,586.59",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,656,"8,989.200",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,"27,372.00",1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,21,1400002002,NS IP 0.9% W/V 500ML,30045020,4HA01002,0030000001,EA,"1,250.000",Sales,09.01.2024,31.12.2026,1.00,"39,04",,17.70,"22,125.00",2.00,442.50,"21,682.50",0.00,0.00,"21,682.50",12.00,"2,601.90",0.00,0.00,0.00,0.00,"24,284.40",0.00,0.00,0.00,"24,284.40",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,31,1400002656,RL IP-RINGER LACTATE-500ML,30045020,3HA08564,0030000001,EA,"2,500.000",Sales,30.12.2023,30.11.2026,1.00,"63,27",,20.33,"50,825.00",4.00,"2,033.00","48,792.00",0.00,0.00,"48,792.00",12.00,"5,855.04",0.00,0.00,0.00,0.00,"54,647.04",0.00,0.00,-0.01,"54,647.03",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,41,1400000790,DEXTROSE INJECTION IP 5% W/V 1000ML,30045020,3IB02013,0030000001,EA,600.000,Sales,02.11.2023,31.10.2026,1.00,"72,28",,33.00,"19,800.00",13.88,"2,748.24","17,051.76",0.00,0.00,"17,051.76",12.00,"2,046.21",0.00,0.00,0.00,0.00,"19,097.97",0.00,0.00,0.00,"19,097.97",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,51,1400000862,DNS INJECTION IP 1000ML,30045020,3IB03027,0030000001,EA,"1,800.000",Sales,08.12.2023,30.11.2026,1.00,"72,83",,33.00,"59,400.00",13.88,"8,244.72","51,155.28",0.00,0.00,"51,155.28",12.00,"6,138.63",0.00,0.00,0.00,0.00,"57,293.91",0.00,0.00,-0.01,"57,293.90",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,61,1400001989,NS IP 0.9% W/V 1000ML,30045020,4IB01047,0030000001,EA,600.000,Sales,20.04.2024,31.03.2027,1.00,"65,25",,31.00,"18,600.00",14.39,"2,676.54","15,923.46",0.00,0.00,"15,923.46",12.00,"1,910.82",0.00,0.00,0.00,0.00,"17,834.28",0.00,0.00,0.00,"17,834.28",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034033,ZDOM,2000,2100,,,04-05-2024,DI2420200326,0090000380,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,50000624,KIRAN MEDICAL AGENCY,BQNPS8102D,08BQNPS8102D1ZP,08,Rajasthan,SIKAR,SIKAR,10005970,GANPATI ASSOCIATES,001,IV,71,1400002650,RL IP-RINGER LACTATE-1000ML,30045020,4IB08002,0030000001,EA,"1,272.000",Sales,29.04.2024,31.03.2027,1.00,"111,22",,35.00,"44,520.00",13.40,"5,965.68","38,554.32",0.00,0.00,"38,554.32",12.00,"4,626.52",0.00,0.00,0.00,0.00,"43,180.84",0.00,0.00,-0.01,"43,180.83",5379/SIKAR/RAJ,03-05-2024,HP93A0911,2425015162,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,1cc49e779061f102f25458fcc010086a067dd028f91398c12024dae5fc9761b1,132418205559757,381771706543,18548,11214,0.00,1000022508,4500025747,,,
0090034035,ZRCN,2000,2200,,,06-05-2024,CN2420300001,0090000381,10009536,PRATHAM MEDICARE,AYWPPI185B,27AYWPP0185B1Z5,27,Maharashtra,,10009536,PRATHAM MEDICARE,AYWPPI185B,27AYWPP0185B1Z5,27,Maharashtra,,PALGHAR,10009536,PRATHAM MEDICARE,003,Critical Care,10,1400000965,ENOXOAISH 60MG/0.6ML,30049099,APF64001,0030000001,EA,300.000,Sales Return,01.01.2024,01.12.2025,1.00,,,136.20,"-40,860.00",7.00,"-2,859.00","-38,001.00",0.00,0.00,"-38,001.00",5.00,"-1,900.05",0.00,0.00,0.00,0.00,"-39,901.05",0.00,0.00,-0.03,"-39,901.02",ON STOCKIEST MAIL,29-04-2024,,2425015162,BLUE DART EXPRESS LIMITED,Payment In Advance,0,46.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,003,Critical Care,c0601d16cbceeb83d9ad106ff1a371b654a84163d27f4c825aa21aa4ec83ee6d,132418216141156,,,,0.00,,,INB023,Mumbai,
0090034035,ZRCN,2000,2200,,,06-05-2024,CN2420300001,0090000381,10009536,PRATHAM MEDICARE,AYWPPI185B,27AYWPP0185B1Z5,27,Maharashtra,,10009536,PRATHAM MEDICARE,AYWPPI185B,27AYWPP0185B1Z5,27,Maharashtra,,PALGHAR,10009536,PRATHAM MEDICARE,002,Generic,20,1400002091,OFRACEL 1GM INJECTION (1 VIAL),30042019,IAA3L024,0030000001,EA,"1,000.000",Sales Return,01.12.2023,31.03.2026,1.00,,,15.50,"-15,500.00",0.00,0.00,"-15,500.00",0.00,0.00,"-15,500.00",12.00,"-1,860.00",0.00,0.00,0.00,0.00,"-17,360.00",0.00,0.00,-0.02,"-17,359.98",ON STOCKIEST MAIL,29-04-2024,,2425015162,BLUE DART EXPRESS LIMITED,Payment In Advance,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,c0601d16cbceeb83d9ad106ff1a371b654a84163d27f4c825aa21aa4ec83ee6d,132418216141156,,,,0.00,,,INB023,Mumbai,
0090034036,ZDOM,2000,2100,,,06-05-2024,DI2420200327,0090000382,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,NEW DELHI,10009516,JAI ENTERPRISES,001,IV,11,1400000793,DEXTROSE INJECTION IP 5% W/V 500ML,30045020,4HB02032,0030000001,EA,625.000,Sales,03.02.2024,31.01.2027,1.00,"42,53",,18.75,"11,718.75",2.00,234.38,"11,484.37",0.00,0.00,"11,484.37",12.00,"1,378.12",0.00,0.00,0.00,0.00,"12,862.49",0.00,0.00,-0.04,"12,862.45",5377/WAZIRPUR/DL,02-05-2024,HP938281,DBH2303261,DOON TEMPO OPERATOR UNION,Payment Within 30 Days,335,"4,650.000",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,7a03cebd6e1c2b92aac953b70c8daf7498dc57c9eaa73dc250c79cde51722d8d,132418216823931,331772247851,18532,11222,"17,200.00",1000022519,4500025949,,,
0090034036,ZDOM,2000,2100,,,06-05-2024,DI2420200327,0090000382,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,NEW DELHI,10009516,JAI ENTERPRISES,001,IV,21,1400000868,DNS INJECTION IP 500ML,30045020,4HA03010,0030000001,EA,"1,875.000",Sales,22.01.2024,31.12.2026,1.00,"42,80",,18.85,"35,343.75",2.00,706.88,"34,636.87",0.00,0.00,"34,636.87",12.00,"4,156.42",0.00,0.00,0.00,0.00,"38,793.29",0.00,0.00,-0.11,"38,793.18",5377/WAZIRPUR/DL,02-05-2024,HP938281,DBH2303261,DOON TEMPO OPERATOR UNION,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,7a03cebd6e1c2b92aac953b70c8daf7498dc57c9eaa73dc250c79cde51722d8d,132418216823931,331772247851,18532,11222,0.00,1000022519,4500025949,,,
0090034036,ZDOM,2000,2100,,,06-05-2024,DI2420200327,0090000382,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,10009516,JAI ENTERPRISES,AASFJ1051A,07AASFJ1051A1ZQ,07,Delhi,,NEW DELHI,10009516,JAI ENTERPRISES,001,IV,31,1400002002,NS IP 0.9% W/V 500ML,30045020,4HB01163,0030000001,EA,"2,500.000",Sales,29.02.2024,31.01.2027,1.00,"39,04",,17.70,"44,250.00",2.00,885.00,"43,365.00",0.00,0.00,"43,365.00",12.00,"5,203.80",0.00,0.00,0.00,0.00,"48,568.80",0.00,0.00,-0.13,"48,568.67",5377/WAZIRPUR/DL,02-05-2024,HP938281,DBH2303261,DOON TEMPO OPERATOR UNION,Payment Within 30 Days,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,7a03cebd6e1c2b92aac953b70c8daf7498dc57c9eaa73dc250c79cde51722d8d,132418216823931,331772247851,18532,11222,0.00,1000022519,4500025949,,,
